03/02/2019,00:00:01,uptime,803035,1.6.0 (9445)
03/02/2019,00:00:01,temp,26
03/02/2019,00:00:01,sensor,61,255
03/02/2019,00:00:01,sd:mem,CTX_112041,3723,3368
03/02/2019,06:00:00,uptime,824635,1.6.0 (9445)
03/02/2019,06:00:00,temp,25
03/02/2019,06:00:00,sensor,63,255
03/02/2019,06:00:00,sd:mem,CTX_112041,3723,3368
03/02/2019,08:00:00,occ:reset,0
03/02/2019,12:00:00,uptime,846234,1.6.0 (9445)
03/02/2019,12:00:00,temp,25
03/02/2019,12:00:00,sensor,122,206
03/02/2019,12:00:00,sd:mem,CTX_112041,3723,3368
03/02/2019,16:56:50,sntp:ok,provider,+0
03/02/2019,18:00:00,uptime,867834,1.6.0 (9445)
03/02/2019,18:00:00,temp,24
03/02/2019,18:00:00,sensor,121,249
03/02/2019,18:00:00,sd:mem,CTX_112041,3723,3368
03/02/2019,23:59:00,occ:reset,0
